"Stop name","City"
"Ostroroga","Warszawa"
"Ostródzka","Warszawa"
"Ostródzka-Szkoła","Warszawa"
"Oś Królewska","Warszawa"
"Ośrodek AZS","Warszawa"
"Ośrodek Cora","Warszawa"
"Ośrodek LOK","Warszawa"
"Ośrodek Szkoleniowy","Warszawa"
"Ośrodek Wojskowy","Warszawa"
"Ośrodek Zdrowia","Glinianka"
"Otwock","Otwock"
"OW Promenada","Rynia"
"Owocowa","Falenty Duże"
"Ożarów Maz.","Ożarów Mazowiecki"
"P+R Al.Krakowska","Warszawa"
"Paderewskiego","Warszawa"
"Paderewskiego","Nowy Dwór Maz."
"Paderewskiego","Zielonka"
"Palisadowa","Warszawa"
"Palmiry","Palmiry"
"Palmiry-Muzeum","Kampinoski Pn"
"Paluch","Warszawa"
"Pałac","Jabłonna"
"Pałacowa","Warszawa"
"Pałacowa","Góra"
"Pałacowa","Rozalin"
"Pancera","Warszawa"
"Pancerz","Łomianki"
"Pańska","Jabłonna"
"Pańska","Konstancin-Jeziorna"
"Parafialna","Warszawa"
"Parcela I","Parcela"
"Parcela II","Parcela"
"Parcelacyjna","Warszawa"
"Park Dreszera","Warszawa"
"Park Kaskada","Warszawa"
"Park Magiczny","Warszawa"
"Park Miejski","Otwock"
"Park Młociński","Warszawa"
"Park Moczydło","Warszawa"
"Park Olszyna","Warszawa"
"Park Postępu","Warszawa"
"Park Praski","Warszawa"
"Park Skaryszewski","Warszawa"
"Park Traugutta","Warszawa"
"Park Zdrojowy","Konstancin-Jeziorna"
"Parkowa","Legionowo"
"Parkowa","Marki"
"Parkowa","Ożarów Mazowiecki"
"Parkowa","Pęcice"
"Parkowa","Truskaw"
"Parkowa","Ustanów"
"Parlamentarna","Dawidy Bankowe"
"Parole","Parole"
"Parole-Pętla","Parole"
"Parowcowa","Warszawa"
"Parowozowa","Warszawa"
"Partyzantów","Ożarów Mazowiecki"
"Partyzantów","Otwock"
"Partyzantów","Sulejówek"
"Partyzantów-Szkoła","Wołomin"
"Pastuszków","Warszawa"
"Paszków","Paszków"
"Patkowskiego","Warszawa"
"Pelcowizna","Warszawa"
"Pelikanów","Warszawa"
"Peonii","Warszawa"
"Perkuna","Warszawa"
"Perzyńskiego","Warszawa"
"Pęchery","Grochowa-Pęchery"
"Pęcice-Kościół","Pęcice"
"Pęcice-Majątek","Pęcice"
"Pęclin","Pęclin"
"Pęclińska","Wiązowna Kościelna"
"Pęczkowskiego","Nieporęt"
"Piaseczno","Piaseczno"
"Piaski","Warszawa"
"Piaskowa","Jabłonna"
"Piaskowa","Legionowo"
"Piaskowa","Łajski"
"Piaskowa","Łomianki"
"Piasta","Konstancin-Jeziorna"
"Piasta Kołodzieja","Warszawa"
"Piastowska","Warszawa"
"Piastów","Piastów"
"Piastów Śląskich","Warszawa"
"Picassa","Warszawa"
"Piechurów","Warszawa"
"Pieczyska","Pieczyska"
"Pielęgniarek","Warszawa"
"Pieńków-sklep","Pieńków"
"Pieńków-Wieś","Pieńków"
"Pięciolinii","Warszawa"
"Piękna","Warszawa"
"Pijarska","Góra Kalwaria"
"Pilawa","Pilawa"
"Pilcha","Łomianki"
"Pileckiego","Warszawa"
"Piłsudskiego-Kościół","Wołomin"
"Pimot","Warszawa"
"Pionierska","Kobyłka"
"Piotra Skargi","Warszawa"
"Piotrkówek Mały","Piotrkówek Mały"
"Pirenejska","Warszawa"
"Piskórka","Piskórka"
"Piusa XI","Chotomów"
"PKP Anin","Warszawa"
"PKP Dawidy","Warszawa"
"PKP Dąbkowizna","Dąbkowizna"
"PKP Falenica","Warszawa"
"PKP Gocławek","Warszawa"
"PKP Gołąbki","Warszawa"
"PKP Halinów","Hipolitów"
"PKP Jeziorki","Warszawa"
"PKP Józefów","Józefów"
"PKP Kobyłka","Kobyłka"
"PKP Kobyłka-Ossów","Kobyłka"
"PKP Koło","Warszawa"
"PKP Legionowo","Legionowo"
"PKP Legionowo Piaski","Legionowo"
"PKP Legionowo przystanek","Legionowo"
"PKP Michalin","Józefów"
"PKP Michałów-Reginów","Michałów-Reginów"
"PKP Miedzeszyn","Warszawa"
"PKP Międzylesie","Warszawa"
"PKP Młynów","Warszawa"
"PKP Mokry Ług","Warszawa"
"PKP Nieporęt","Nieporęt"
"PKP Nowa Iwiczna","Nowa Iwiczna"
"PKP Okęcie","Warszawa"
"PKP Olszynka Grochowska","Warszawa"
"PKP Ożarów Mazowiecki","Ożarów Mazowiecki"
"PKP Piaseczno","Piaseczno"
"PKP Płudy","Warszawa"
"PKP Powiśle","Warszawa"
"PKP Praga","Warszawa"
"PKP Pruszków","Pruszków"
"PKP Radość","Warszawa"
"PKP Rakowiec","Warszawa"
"PKP Rembertów","Warszawa"
"PKP Służewiec","Warszawa"
"PKP Sulejówek","Sulejówek"
"PKP Sulejówek Miłosna","Sulejówek"
"PKP Śródborów","Otwock"
"PKP Toruńska","Warszawa"
"PKP Ursus","Warszawa"
"PKP Ursus Płn.","Warszawa"
"PKP Ursus-Niedźwiadek","Warszawa"
"PKP Wawer","Warszawa"
"PKP Wesoła","Warszawa"
"PKP WKD Al.Jerozolimskie","Warszawa"
"PKP Włochy","Warszawa"
"PKP Wola","Kasprzaka"
"PKP Wola","Wolska"
"PKP Wołomin","Wołomin"
"PKP Wołomin","Laskowa"
"PKP Wołomin Słoneczna","Wołomin"
"PKP Zacisze-Wilno","Warszawa"
"PKP Zagościniec","Lipinki"
"PKP Zalesie Górne","Zalesie Górne"
"PKP Zielonka","Zielonka"
"PKP Zielonka","Zosinek"
"PKP Żerań","Warszawa"
"Pl.Bankowy","Warszawa"
"Pl.Bernardyński","Warszawa"
"Pl.Grunwaldzki","Warszawa"
"Pl.Grzybowski","Warszawa"
"Pl.Hallera","Warszawa"
"Pl.Inwalidów","Warszawa"
"Pl.Jana Pawła II","Zielonka"
"Pl.Kasztelański","Warszawa"
"Pl.Konstytucji","Warszawa"
"Pl.Kościuszki","Legionowo"
"Pl.Krasińskich","Warszawa"
"Pl.Małachowskiego","Warszawa"
"Pl.Na Rozdrożu","Warszawa"
"Pl.Narutowicza","Warszawa"
"Pl.Niemena","Warszawa"
"Pl.Ostrej Bramy","Warszawa"
"Pl.Piłsudskiego","Warszawa"
"Pl.Politechniki","Warszawa"
"Pl.Powstańców Warszawy","Warszawa"
"Pl.Przymierza","Warszawa"
"Pl.Sportowy","Konstancin-Jeziorna"
"Pl.Starynkiewicza","Warszawa"
"Pl.Szembeka","Warszawa"
"Pl.Szwedzki","Janki"
"Pl.Teatralny","Warszawa"
"Pl.Trzech Krzyży","Warszawa"
"Pl.Tysiąclecia","Warszawa"
"Pl.Unii Lubelskiej","Warszawa"
"Pl.Wilsona","Warszawa"
"Pl.Wolności","Nieporęt"
"Pl.Zamkowy","Warszawa"
"Pl.Zawiszy","Warszawa"
"Pl.Zbawiciela","Warszawa"
"Planetowa","Warszawa"
"Planty","Izabelin"
"Platanowa","Młochów"
"Plutonu Torpedy","Warszawa"
"Płaskowickiej","Warszawa"
"Płochocin","Płochocin"
"Płochocińska","Warszawa"
"Płocka","Warszawa"
"Płocka-Szpital","Warszawa"
"Płowiecka","Warszawa"
"Płużańska","Warszawa"
"Płużnicka","Warszawa"
"Płytowa","Warszawa"
"Poborzańska","Warszawa"
"Pocisk","Warszawa"
"Pocztowa","Laski"
"Poczty Gdańskiej","Warszawa"
"POD Głosków","Głosków"
"POD Kajetany","Kajetany"
"POD Szczaki","Szczaki"
"Podbiałowa","Warszawa"
"Podbipięty","Warszawa"
"Podbipięty","Sieraków K. Radzymina"
"Podczaszyńskiego","Warszawa"
"Podgórna","Warszawa"
"Podgórna","Konik Nowy"
"Podgórna","Wieliszew"
"Podkowińska","Warszawa"
"Podkowy","Warszawa"
"Podleśna","Józefów"
"Podleśna","Koczargi Stare"
"Podleśna","Łazy"
"Podleśna","Pęclin"
"Podleśna-IMiGW","Warszawa"
"Podłęcze","Podłęcze"
"Podłęcze II","Podłęcze"
"Podolska","Warszawa"
"Podolszyn","Podolszyn"
"Podróżna","Dziekanów Polski"
"Podskarbińska","Warszawa"
"Podzamcze","Warszawa"
"Poetów","Warszawa"
"Pogodna","Warszawa"
"Pogonowskiego","Nieporęt"
"Pogroszew","Pogroszew"
"Poleczki","Warszawa"
"Polfa","Warszawa"
"Poligonowa","Warszawa"
"Polinezyjska","Warszawa"
"Polmo","Łomianki"
"Polna","Gabryelin"
"Polna","Józefów"
"Polna","Konstancin-Jeziorna"
"Polna","Legionowo"
"Polna","Olszewnica Stara"
"Polna","Sulejówek"
"Polna","Władysławów"
"Polna","Wieliszew"
"Polna","Komornica"
"Polna","Krubin"
"Polna","Żabieniec"
"Polnych Kwiatów","Warszawa"
"Poloneza","Warszawa"
"Polskie Radio","Warszawa"
"Połczyńska-Parking P+R","Warszawa"
"Południowa","Konstancin-Jeziorna"
"Pomiechowska","Warszawa"
"Pomnik Kolei Wąskotorowej","Karczew"
"Pomnik Lotnika","Warszawa"
"Pomnik Sapera","Warszawa"
"Pomologiczna","Warszawa"
"Pomorska","Warszawa"
"Pomorska","Piaseczno"
"Poniatowskiego","Nowy Sękocin"
"Poniatowskiego","Ożarów Mazowiecki"
"Poniatowskiego","Otwock"
"Poniatowskiego","Zielonka"
"Poniatowskiego-Przychodnia","Zielonka"
"Poniatów","Poniatów"
"Popiela","Warszawa"
"Popławska","Rzakta"
"Poprzeczna","Lesznowola"
"Popularna","Warszawa"
"Popularna","Wołomin"
"Porajów","Warszawa"
"Port Nieporęt","Nieporęt"
"Port Pilawa","Białobrzegi"
"Porzeczkowa","Warszawa"
"Posag 7 Panien","Warszawa"
"Postępu","Warszawa"
"Postępu","Jastrzębiec"
"Postępu","Lesznowola"
"Postępu","Nowa Wola"
"Pośrednia","Warszawa"
"Potockich","Warszawa"
"Potulicka","Warszawa"
"Powązki-Cm.Wojskowy","Warszawa"
"Powązki-IV Brama","Warszawa"
"Powązkowska","Warszawa"
"Powojowa","Warszawa"
"Powsin-Park Kultury","Warszawa"
"Powsinek","Warszawa"
"Powstańców","Ząbki"
"Powstańców","Zielonka"
"Powstańców Warszawy","Otwock"
"Powstańców Warszawy","Piaseczno"
"Poziomkowa","Nadma"
"Poznańska","Ołtarzew"
"Poznańska","Sulejówek"
"Pozytywki","Warszawa"
"Pożarowa","Warszawa"
"Pożaryskiego","Warszawa"
"Pólko","Słupno"
"Północna","Wola Prażmowska"
"Północna","Kamionka"
"Praga-Płd.-Ratusz","Warszawa"
"Prasowa","Warszawa"
"Pratulińska","Warszawa"
"Prażmowska","Warszawa"
"Prądzyńskiego","Wołomin"
"Prefabet","Warszawa"
"Projektowana","Baniocha"
"Projektowana","Wiązowna Kościelna"
"Promyka","Jaworowa"
"Prosta","Dębówka K. Góry Kalwarii"
"Protazego","Nieporęt"
"Prozy","Warszawa"
"Prusa","Blizne Jasińskiego"
"Pruszkowska","Warszawa"
"Pruszków","Pruszków"
"Prystora","Warszawa"
"Przasnyska","Warszawa"
"Przebieg","Warszawa"
"Przebiśniegów","Nowa Iwiczna"
"Przebudzenia Wiosny","Zalesie Górne"
"Przedpełskiego","Wieliszew"
"Przedpole","Warszawa"
"Przejazd","Sulejówek"
"Przejazd","Wołomin"
"Przejezdna","Warszawa"
"Przekorna","Warszawa"
"Przelotowa","Warszawa"
"Przełęczy","Warszawa"
"Przemysława II","Warszawa"
"Przemysłowa","Okunin"
"Przemysłowa","Radzymin"
"Przepiórki","Warszawa"
"Przepiórki","Nowa Wola"
"Przeworska","Warszawa"
"Przy Agorze","Warszawa"
"Przy Bażantarni","Warszawa"
"Przy Grodzisku","Warszawa"
"Przy Parku","Warszawa"
"Przy Parku","Lipków"
"Przyborowie","Czersk"
"Przybyszewskiego","Warszawa"
"Przyczółek Grochowski","Warszawa"
"Przydrożna","Warszawa"
"Przydrożna","Stefanowo"
"Przyjaciół","Nieporęt"
"Przyjazna","Warszawa"
"Przyleśna","Stanisławów Pierwszy"
"Przyszłość","Stanisławów Pierwszy"
"Pszeniczna","Warszawa"
"Puchały","Falenty"
"Pułaskiego","Konstancin-Jeziorna"
"Pułaskiego","Ząbki"
"Pustelnicka","Zielonka"
"Pustelnik","Marki"
"Pustola","Warszawa"
"Puszczyka","Skierdy"
"Puszkina","Sulejówek"
"Raabego","Warszawa"
"Raciborska","Warszawa"
"Racjonalizacji","Warszawa"
"Radarowa","Warszawa"
"Radiostacja Łazy","Łazy"
"Radiowa","Warszawa"
"Radiowa-WAT","Warszawa"
"Radiowo","Warszawa"
"Radiowo-Bocznica","Warszawa"
"Radiówek","Radiówek"
"Radość-Wodociąg","Warszawa"
"Radzymińska","Kobyłka"
"Radzymińska","Ząbki"
"Rafii","Warszawa"
"Raginisa","Warszawa"
"Rakowiec","Warszawa"
"Rakowiecka","Warszawa"
"Rakowiecka-Sanktuarium","Warszawa"
"Rakowska","Warszawa"
"Raszyńska","Warszawa"
"Rataja","Pogroszew"
"Rataja","Sulejówek"
"Ratuszowa","Warszawa"
"Ratuszowa-ZOO","Warszawa"
"Rebusowa","Warszawa"
"Rechniewskiego","Warszawa"
"Reduta Wolska","Warszawa"
"Redutowa","Warszawa"
"Regulska","Warszawa"
"Rejtana","Warszawa"
"Rekrucka","Warszawa"
"Rembelszczyzna","Rembelszczyzna"
"Rembertów-Akademia","Warszawa"
"Rembertów-Kolonia","Warszawa"
"Rembertów-Ratusz","Warszawa"
"Rembertów-Strzelnica","Warszawa"
"Rembielińska","Warszawa"
"Reymonta","Latchorzew"
"Reymonta","Otwock"
"Rezedowa","Warszawa"
"Ręczajska","Duczki"
"Ręczajska","Kobyłka"
"RKS Orzeł","Warszawa"
"Robercin","Robercin"
"Robotnicza","Ożarów Mazowiecki"
"Rodła","Warszawa"
"Rodzinna","Stanisławów Pierwszy"
"Rogalińska","Warszawa"
"Rogatkowa","Warszawa"
"Rogowska","Warszawa"
"Rokokowa","Warszawa"
"Rokosowska","Warszawa"
"Rolanda","Warszawa"
"Rolna","Kajetany"
"Rolna","Łazy"
"Rolnicza","Warszawa"
"Romantyczna","Warszawa"
"Romaszewskiego","Warszawa"
"Rondo Radosława","Warszawa"
"Rondo Cudu Nad Wisłą","Kobyłka"
"Rondo Daszyńskiego","Warszawa"
"Rondo Granzowa","Warszawa"
"Rondo Ks.J.Popiełuszki","Pruszków"
"Rondo ONZ","Warszawa"
"Rondo Solidarności","Pruszków"
"Rondo Starzyńskiego","Warszawa"
"Rondo Unii Europejskiej","Warszawa"
"Rondo Waszyngtona","Warszawa"
"Rondo Zesłańców Syberyjskich","Warszawa"
"Rondo Żaba","Warszawa"
"Rondo Żabczyńskiego","Warszawa"
"Rosnowskiego","Warszawa"
"Rosochata","Warszawa"
"Rosy","Warszawa"
"Rosy","Henryków-Urocze"
"Rozalin","Rozalin"
"Rozbrat","Warszawa"
"Rozchodnikowa","Warszawa"
"Rozjazd Oborski","Konstancin-Jeziorna"
"Rozłogi","Warszawa"
"Rozłucka","Warszawa"
"Rozwadowskiego","Kobyłka"
"Rów Natoliński","Warszawa"
"Różana","Zielonka"
"Rubinowa","Józefosław"
"Ruczaj","Warszawa"
"Rudka","Rudka"
"Rudnickiego","Warszawa"
"Rudzka","Warszawa"
"Rumiankowa","Warszawa"
"Runowska","Złotokłos"
"Runów Osada","Runów"
"Runów Osada II","Runów"
"Rusiec","Rusiec"
"Ruskowy Bród","Warszawa"
"Ruty","Warszawa"
"Rybałtów","Warszawa"
"Rybie","Rybie"
"Rybna","Warszawa"
"Rybna","Wola Gołkowska"
"Rybnicka","Warszawa"
"Rycerska","Legionowo"
"Rychnowska","Warszawa"
"Rydygiera","Warszawa"
"Rynek","Góra Kalwaria"
"Rynek","Legionowo"
"Rynek","Stare Babice"
"Rynia","Rynia"
"Ryżowa","Warszawa"
"Rzakta","Rzakta"
"Rzeczna","Warszawa"
"Rzeczna","Góra"
"Rzemieślnicza","Otwock"
"Rzeszotarskiej","Warszawa"
"Sadkowska","Warszawa"
"Sadowa","Baszkówka"
"Sadowa-Dom Opieki","Sadowa"
"Sady Żoliborskie","Warszawa"
"Sadyba","Warszawa"
"Sagalli","Warszawa"
"Salomea","Warszawa"
"Samarytanka","Warszawa"
"Samochodowa","Warszawa"
"Samorządowa","Warszawa"
"Samsonowska","Warszawa"
"Sanguszki","Warszawa"
"Sanktuarium","Ożarów Mazowiecki"
"Santocka","Warszawa"
"Sapiehy","Izabelin"
"Sarmacka","Warszawa"
"Sasanki","Warszawa"
"Sasankowa","Łąki"
"Sasina","Wołomin"
"Sasina-Liceum","Wołomin"
"Saska","Warszawa"
"Schroegera","Warszawa"
"Schroniska dla Zwierząt","Warszawa"
"Serwitucka","Kobyłka"
"Sezam","Warszawa"
"Sęczkowa","Warszawa"
"Sękocin","Nadma"
"Sękocin Las","Sękocin Las"
"SGGW-Biblioteka","Warszawa"
"SGGW-Klinika","Warszawa"
"SGGW-Rektorat","Warszawa"
"Siarczana","Warszawa"
"Sieczna","Warszawa"
"Siedliskowa","Warszawa"
"Siedmiogrodzka","Warszawa"
"Siedzikówny Inki","Piaseczno"
"Siekierki-Sanktuarium","Warszawa"
"Siekierkowska","Warszawa"
"Sielankowa","Legionowo"
"Sielce","Warszawa"
"Sielska","Stanisławów Pierwszy"
"Siemiatycka","Warszawa"
"Siemieńskiego","Warszawa"
"Sienkiewicza","Izabelin"
"Sienna","Warszawa"
"Siennicka","Warszawa"
"Sierakowska","Izabelin"
"Sierakowskiego","Warszawa"
"Sieraków","Sieraków"
"Sikoreczki","Jastrzębie"
"Sikorskiego","Mościska"
"Sikorskiego","Ząbki"
"Siodlarska","Warszawa"
"Siwek","Borki"
"Siwińskiego","Legionowo"
"Skalnicowa","Warszawa"
"Skarbka Z Gór","Warszawa"
"Skibińskiego","Truskaw"
"Składkowskiego","Warszawa"
"Skolimów","Konstancin-Jeziorna"
"Skolimów Północny","Konstancin-Jeziorna"
"Skorochód-Majewskiego","Warszawa"
"Skorosze","Warszawa"
"Skoroszewska","Warszawa"
"Skrzyneckiego","Warszawa"
"Słomczyn","Słomczyn"
"Słomczyn-Kościół","Słomczyn"
"Słomczyn-Szkoła","Słomczyn"
"Słoneczna","Krupia Wólka"
"Słoneczna","Legionowo"
"Słoneczna","Marki"
"Słoneczna","Stanisławów Pierwszy"
"Słoneczna","Wieliszew"
"Słoneczna Polana","Jabłonna"
"Słoneczników","Bogatki"
"Słowackiego","Warszawa"
"Słowackiego","Legionowo"
"Słowicza","Ustanów"
"Słupno","Słupno"
"Smocza","Warszawa"
"Smoluchowskiego","Warszawa"
"Smugowa","Warszawa"
"Sobieskiego","Warszawa"
"Sobieskiego","Konstancin-Jeziorna"
"Sobieskiego","Legionowo"
"Sobieskiego","Sieraków K. Radzymina"
"Sobików","Sobików"
"Sobocka","Warszawa"
"Sochaczewska","Warszawa"
"Sochaczewska","Macierzysz"
"Sokola","Wołomin"
"Sokołowska","Warszawa"
"Sokołowskiego","Laski"
"Sokołów","Sokołów"
"Sokołów II","Sokołów"
"Sokratesa","Warszawa"
"Solec","Warszawa"
"Solidarności","Wieliszew"
"Solidna","Warszawa"
"Sołecka","Suchocin"
"Sołtyka","Warszawa"
"Sosenkowa","Aleksandrów"
"Sosnkowskiego","Warszawa"
"Sosnkowskiego","Ząbki"
"Sosnowa","Warszawa"
"Sosnowa","Poddębie"
"Sosnowa","Stefanowo"
"Sowińskiego","Warszawa"
"Sowińskiego","Legionowo"
"Sowińskiego","Zielonka"
"Sójki","Warszawa"
"Spacerowa","Warszawa"
"Spacerowa","Duchnów"
"Spacerowa","Olszewnica Nowa"
"Spadowa","Warszawa"
"Spalinowa","Warszawa"
"Spartańska","Warszawa"
"Spichrzowa","Warszawa"
"Spiralna","Warszawa"
"Spisaka","Warszawa"
"Spiska","Warszawa"
"Spokojna","Łazy"
"Spokojna","Żanęcin"
"Sportowa","Marki"
"Sportowa","Raszyn"
"Sportowa","Wiązowna"
"Sportowa","Zielonki"
"Spółdzielnia","Dawidy"
"Spółdzielnia Noma","Warszawa"
"Srebrnych Świerków","Julianów"
"Stacja Krwiodawstwa","Warszawa"
"Stadion","Góra Kalwaria"
"Stadion","Raszyn"
"Stadionowa","Raszyn"
"Staniewicka","Warszawa"
"Stanisławów","Stanisławów"
"Stanisławów","Stanisławów Pierwszy"
"Stara","Nadma"
"Stara Miłosna","Graniczna"
"Stara Miłosna","Ułańska"
"Stara Wieś","Stara Wieś"
"Stare Bemowo","Warszawa"
"Stare Grabie","Stare Grabie"
"Stare Grabie II","Stare Grabie"
"Stare Grabie-Szkoła","Stare Grabie"
"Stare Kabaty","Warszawa"
"Stare Lipiny","Stare Lipiny"
"Stare Miasto","Warszawa"
"Stare Miasto","Karczew"
"Stare Świdry","Warszawa"
"Stare Załubice","Stare Załubice"
"Starego Dębu","Czarnów"
"Starodęby","Warszawa"
"Starostwo","Ożarów Mazowiecki"
"Starostwo Powiatowe","Legionowo"
"Starowiejska","Nadarzyn"
"Stary Sękocin","Stary Sękocin"
"Starzyńskiego","Dawidy Bankowe"
"Staszica","Warszawa"
"Statkowskiego","Warszawa"
"Stawki","Warszawa"
"Stawowa","Otwock"
"Stawy","Warszawa"
"Stefana Batorego","Warszawa"
"Stefanika","Warszawa"
"Stefanów","Żabieniec"
"Stefanówka","Boryszew"
"Stegny","Warszawa"
"Sternicza","Warszawa"
"Stępińska","Warszawa"
"Stężycka","Warszawa"
"Stocer","Konstancin-Jeziorna"
"Stoczniowców","Warszawa"
"Stoicka","Warszawa"
"Stokrotki","Nieporęt"
"Stolbud","Warszawa"
"Strażacka","Warszawa"
"Strąkowa","Warszawa"
"Strefa Przemysłowa","Marki"
"Struga","Marki"
"Strumykowa","Warszawa"
"Strumykowa","Piaseczno"
"Strusia","Warszawa"
"Strużańska","Legionowo"
"Strużańska-Fabryki","Stanisławów Pierwszy"
"Stryjeńskich","Warszawa"
"Strzelecka","Warszawa"
"Strzelecka","Sadowa"
"Strzeleckiego","Warszawa"
"Strzygłowska","Warszawa"
"Strzykuły","Strzykuły"
"Suchocin","Suchocin"
"Suchy Las","Warszawa"
"Sue Ryder","Konstancin-Jeziorna"
"Sulejówek","Sulejówek"
"Sulejówek Miłosna","Sulejówek"
"Sulejówek Miłosna-Pomnik","Sulejówek"
"Suwak","Warszawa"
"Suzina","Warszawa"
"Sympatyczna","Warszawa"
"Synów Pułku","Warszawa"
"Sypniewska","Warszawa"
"Syta","Warszawa"
"Szachowa","Warszawa"
"Szafarzy","Warszawa"
"Szamocin","Warszawa"
"Szamoty","Szamoty"
"Szancera","Warszawa"
"Szarady","Warszawa"
"Szarych Szeregów","Jabłonna"
"Szarych Szeregów","Legionowo"
"Szaserów","Warszawa"
"Szaserów-Szpital","Warszawa"
"Szczaki","Szczaki"
"Szczecińska","Sulejówek"
"Szczęśliwice","Warszawa"
"Szczęśliwicka","Warszawa"
"Szekspira","Sulejówek"
"Szeligowska-Wiadukt","Warszawa"
"Szeroka","Warszawa"
"Szeroka","Jastrzębiec"
"Szklarniowa","Sulejówek"
"Szkolna","Baniocha"
"Szkolna","Glinianka"
"Szkolna","Izabelin K. Nieporętu"
"Szkolna","Jabłonna"
"Szkolna","Józefów K. Legionowa"
"Szkolna","Lesznowola"
"Szkolna","Łajski"
"Szkolna","Marki"
"Szkolna","Macierzysz"
"Szkolna","Nadma"
"Szkolna","Piaseczno"
"Szkolna","Raszyn"
"Szkolna","Słupno"
"Szkolna","Skrzeszew"
"Szkolna","Wiązowna"
"Szkoła","Nowa Iwiczna"
"Szlachecka","Warszawa"
"Szlachecka","Otwock"
"Szobera","Warszawa"
"Szolc-Rogozińskiego","Warszawa"
"szosa Lubelska","Warszawa"
"Szpital","Piaseczno"
"Szpital Bielański","Warszawa"
"Szpital Bródnowski","Warszawa"
"Szpital Grochowski","Warszawa"
"Szpital Onkologiczny","Wieliszew"
"Szpital Powiatowy","Otwock"
"Szpital Powiatowy","Wołomin"
"Szpital Wolski","Warszawa"
"Szpitalna","Marki"
"Szpruch","Coniew"
"Szuberta","Warszawa"
"Szwedzka","Warszawa"
"Szwoleżerów","Warszawa"
"Szwoleżerów","Ząbki"
"Szymanowskiego","Warszawa"
"Szymanowskiego","Klaudyn"
"Szymanów","Szymanów"
"Szymańskiego","Warszawa"
"Szymańskiego","Zielonka"
"Szyszaków","Warszawa"
"Szyszkowa","Warszawa"
"Śliwice","Warszawa"
"Śmigielska","Warszawa"
"Śmigłowca","Warszawa"
"Śniadeckich","Konstancin-Jeziorna"
"Śniegockiej","Warszawa"
"Śnieżna","Warszawa"
"Śpiewaków","Warszawa"
"Śreniawitów","Warszawa"
"Środkowa","Warszawa"
"Śródborów","Otwock"
"Św.A.Boboli","Warszawa"
"Św.Bonifacego","Warszawa"
"Św.Wincentego","Warszawa"
"Świątynia Opatrzności Bożej","Warszawa"
"Świder","Otwock"
"Świder","Otwock"
"Świder-Kościół","Otwock"
"Świderska","Warszawa"
"Świdry Małe","Józefów"
"Świdry Wielkie","Otwock"
"Świecka","Warszawa"
"Świerk","Otwock"
"Świerk-Szkoła","Otwock"
"Świerkowa","Grądy"
"Święcicka","Płochocin"
"Świętojerska","Warszawa"
"Tabita","Konstancin-Jeziorna"
"Taborowa","Warszawa"
"Tadżycka","Warszawa"
"Tagore'a","Warszawa"
"Talarowa","Warszawa"
"Taneczna","Warszawa"
"Tango","Warszawa"
"Tarchomin","Warszawa"
"Tarchomin Kościelny","Warszawa"
"Targówek","Warszawa"
"Tarniny","Warszawa"
"Tarnowiecka","Warszawa"
"Tatarska","Warszawa"
"Tatrzańska","Otwock"
"Tawułkowa","Warszawa"
"Teatr Komedia","Warszawa"
"Techników","Warszawa"
"Teklin","Otwock"
"Teklin II","Otwock"
"Teklin-Szpital","Otwock"
"Telewizja Polska","Warszawa"
"Teligi","Warszawa"
"Teofilów","Wola Ducka"
"Terespolska","Warszawa"
"Terespolska","Konik Nowy"
"Terminal Autokarowy","Warszawa"
"Terminal Cargo","Warszawa"
"Thomme","Stare Babice"
"Tkaczy","Warszawa"
"Tłuchowska","Warszawa"
"Tolak","Janczewice"
"Tołstoja","Warszawa"
"Tomaszew","Warszawa"
"Topiel","Warszawa"
"Topograficzna","Warszawa"
"Topolowa","Wyględy"
"Topolowa","Kawęczynek"
"Tor Kolarski","Warszawa"
"Tor Służewiec","Warszawa"
"Tor Stegny","Warszawa"
"Torfowa","Warszawa"
"Toruńska","Warszawa"
"Toruńska","Piastów"
"Torwar","Warszawa"
"Trakt Królewski","Borzęcin Duży"
"Trakt Lubelski","Warszawa"
"Trakt Lubelski-Las","Warszawa"
"Tramwajowa","Sulejówek"
"Tramwajowa","Zagościniec"
"Trasa Łazienkowska","Warszawa"
"Traugutta","Piastów"
"Traugutta","Radzymin"
"Trawiasta","Warszawa"
"Trenów","Laski"
"Trenów-Las","Warszawa"
"Trocka","Warszawa"
"Trombity","Warszawa"
"Truskawiecka","Warszawa"
"Trzeciakowskich","Pólko"
"Trzykrotki","Warszawa"
"Tulipanowa","Otwock"
"Tułowicka","Warszawa"
"Turkawki","Jastrzębie"
"Turmoncka","Warszawa"
"Turowice","Turowice"
"Turowska","Zielonka"
"Turów","Kobyłka"
"Turów II","Turów"
"Tuzinowa","Warszawa"
"Tużycka","Warszawa"
"Twardowska","Warszawa"
"Tylżycka","Warszawa"
"Tymotki","Warszawa"
"Tysiąclecia","Otwock"
"Tytułowa","Warszawa"
"UKSW","Warszawa"
"Umiastowska","Kaputy"
"Umiastowska","Ożarów Mazowiecki"
"Umiastów","Umiastów"
"Umińskiego","Warszawa"
"Uniwersytet","Warszawa"
"Uniwersytet Medyczny","Warszawa"
"Urbanistów","Warszawa"
"Urbanistów","Piaseczno"
"Urocza","Warszawa"
"Ursus-Niedźwiadek","Warszawa"
